RHO   : 1.225
NU    : 1.463e-05
B     : 2
U_inf : 7.9
RPM   : 140
power : 205.33739166034184
R_out : 1.44
R_in  : 0.059
N     : 200
M     : 200
dt    : 0.05
thrust: 22.990811496713718
eta   : 0.8845315962933665
optsucess:Optimization terminated successfully
îºåar[m],óÉå∑í∑chord[m],éÊïtäptheta[deg],ó¨ì¸äpphi[deg],å}äpalpha[deg],èzä¬gamma,Re,ógóÕåWêîCL,çRóÕåWêîCD,ó¨ì¸ë¨ìxV,ã«èäógóÕdL,ã«èäçRóÕdD
1.315024999999999944e-01,1.129221212843635885e-01,7.607733151904680824e+01,7.563703413695486688e+01,4.402973820919373615e-01,1.574248189540459753e-01,6.280506359708239324e+04,3.426606326136951708e-01,2.738893290732027919e-02,8.136918346684899106e+00,1.083510020321417668e-02,8.660517265912051231e-04
1.384074999999999889e-01,1.219263460486483819e-01,7.518772880143588111e+01,7.494636445393105362e+01,2.413643475048309894e-01,1.716624670888905746e-01,6.801873328355731792e+04,3.450106326896172360e-01,2.581771252360604701e-02,8.161600016631311405e+00,1.185087530479312333e-02,8.868204709722813262e-04
1.453124999999999833e-01,1.306183444247945857e-01,7.433830260047160721e+01,7.425843851000117013e+01,7.986409047043932508e-02,1.857239390982237115e-01,7.309864326948400412e+04,3.473315539524933770e-01,2.450890910550774376e-02,8.187465212042193130e+00,1.286225530047055421e-02,9.076049741630594705e-04
1.522175000000000056e-01,1.392074481920586304e-01,7.387371485175438579e+01,7.391801062803482125e+01,-4.429577628043076393e-02,2.002822149991420886e-01,7.814810395578815951e+04,3.503560406590790488e-01,2.333900081421752537e-02,8.212971185965630028e+00,1.391369428070163977e-02,9.268620616193570545e-04
1.591225000000000001e-01,1.458672485108002681e-01,7.312346872414914856e+01,7.325044900383636559e+01,-1.269802796872172290e-01,2.137228371100398649e-01,8.216674574790270708e+04,3.555826099853970357e-01,2.235094393735106641e-02,8.241051384490955201e+00,1.489818367861556365e-02,9.364588110278232805e-04
1.660275000000000223e-01,1.520138383126509729e-01,7.237947207692731411e+01,7.258452508299031081e+01,-2.050530060629984774e-01,2.266877340479504788e-01,8.593277555097463483e+04,3.606241870861783272e-01,2.151290714744688234e-02,8.270276708131326870e+00,1.585797881816344151e-02,9.460020655236991375e-04
1.729325000000000168e-01,1.577600620593865299e-01,7.164506713859533704e+01,7.192303128673277968e+01,-2.779641481374430789e-01,2.393419564890384710e-01,8.950838328560287482e+04,3.655449541692265547e-01,2.078611937626552442e-02,8.300628374343720139e+00,1.680465415695119036e-02,9.555693312115491524e-04
1.798375000000000112e-01,1.631722963485532640e-01,7.091773468047355777e+01,7.126134286658052019e+01,-3.436081861069594789e-01,2.517800753972452288e-01,9.293033955109999806e+04,3.703816864444401391e-01,2.014624491003148832e-02,8.332118245908644028e+00,1.774502254769876747e-02,9.652085490830473189e-04
1.867425000000000057e-01,1.682721279638772216e-01,7.030025784567520475e+01,7.069609264141175231e+01,-3.958347957365537240e-01,2.642074813187927917e-01,9.620495148370927200e+04,3.754337882148987560e-01,1.957776788460145051e-02,8.364299288523934450e+00,1.869280376336185032e-02,9.747747397259434515e-04
1.936475000000000002e-01,1.716918902904551181e-01,6.965952686649384873e+01,7.005562635231248692e+01,-3.960994858186421830e-01,2.762196189469665608e-01,9.855468033293563349e+04,3.831448017554252017e-01,1.917268154415432968e-02,8.397921246202304957e+00,1.962122378452045568e-02,9.818519614611229043e-04
2.005524999999999947e-01,1.748220306533820878e-01,6.904023146959077906e+01,6.942150166729120997e+01,-3.812701977004290810e-01,2.879837156935747267e-01,1.007659910609418002e+05,3.906965891319198469e-01,1.881102184913784406e-02,8.432612547239386913e+00,2.054139097251612284e-02,9.890144043853247875e-04
2.074575000000000169e-01,1.776939691683973588e-01,6.842651077314478414e+01,6.879120733708909086e+01,-3.646965639443062734e-01,2.995351524581975622e-01,1.028556961948433163e+05,3.981118625879637163e-01,1.848567908559058462e-02,8.468373138226802155e+00,2.145594042297926246e-02,9.962718180775373151e-04
2.143625000000000114e-01,1.803320255233608060e-01,6.781242467342846680e+01,6.816401874437600839e+01,-3.515940709475369741e-01,3.108972306061359436e-01,1.048365693857471197e+05,4.054055800893168193e-01,1.819124473512001572e-02,8.505194824170553503e+00,2.236664739835293042e-02,1.003629887476961951e-03
2.212675000000000058e-01,1.827600742768452080e-01,6.720931158586144250e+01,6.754423970405554201e+01,-3.349281181941065055e-01,3.220990905975310015e-01,1.067209502105518477e+05,4.125964479220441961e-01,1.792316223099752956e-02,8.543044796618284309e+00,2.327565728389322311e-02,1.011093002941067763e-03
2.281725000000000003e-01,1.849945177215898684e-01,6.661707249949820664e+01,6.693054747810415961e+01,-3.134749786059483068e-01,3.331537177887121115e-01,1.085172583524247457e+05,4.196928018429931795e-01,1.767803234703878984e-02,8.581916422438347070e+00,2.418403242269429390e-02,1.018664379214589922e-03
2.350774999999999948e-01,1.870506364350698059e-01,6.603604739828077186e+01,6.632126110132357155e+01,-2.852137030427927544e-01,3.440759126024922065e-01,1.102333689824648172e+05,4.267041427640121398e-01,1.745296634734542704e-02,8.621805404940580786e+00,2.509298104896270920e-02,1.026348024102330869e-03
2.419825000000000170e-01,1.885661112331201705e-01,6.550853280761747044e+01,6.575141109901493053e+01,-2.428782913974640301e-01,3.549282330577938072e-01,1.116512187888710178e+05,4.345730082417574303e-01,1.727516851638537937e-02,8.662517990105737198e+00,2.600665330956346971e-02,1.033817816453034980e-03
2.488875000000000115e-01,1.892100530106501644e-01,6.497731663318189987e+01,6.515565926972601574e+01,-1.783426365441224681e-01,3.655446095357735015e-01,1.125738065943798865e+05,4.439036355456651983e-01,1.716651135189519242e-02,8.704372544005760659e+00,2.691396145059566855e-02,1.040808832750799795e-03
2.557925000000000337e-01,1.897383692197240901e-01,6.444839654567046239e+01,6.455975525159090012e+01,-1.113587059204317747e-01,3.759835214377982848e-01,1.134439205332685087e+05,4.530782910053834378e-01,1.706696560302089355e-02,8.747226848354229034e+00,2.781883715848944630e-02,1.047905287729483268e-03
2.626975000000000282e-01,1.901665432684714330e-01,6.393096922745662170e+01,6.397322126683603472e+01,-4.225203937941467841e-02,3.862905482278438662e-01,1.142691452506206406e+05,4.621370339567835162e-01,1.697519840879309697e-02,8.791018474035375618e+00,2.872453760050480004e-02,1.055108526565314703e-03
2.696025000000000227e-01,1.905025895942626391e-01,6.342214552203468969e+01,6.339359809812334845e+01,2.854742391134123397e-02,3.964764728143469474e-01,1.150534940835179295e+05,4.710893413904452820e-01,1.689037849226189894e-02,8.835746653244241244e+00,2.963196469645175413e-02,1.062420766547539971e-03
2.765075000000000727e-01,1.907534370519171907e-01,6.291840264149323048e+01,6.281773320539933536e+01,1.006694360938944210e-01,4.065504811485042280e-01,1.158004448123441398e+05,4.799432867471730146e-01,1.681179763374677366e-02,8.881415369430522233e+00,3.054192685938945939e-02,1.069844516806912286e-03
2.834125000000000116e-01,1.909297182992185371e-01,6.242441985470671995e+01,6.225112928696074732e+01,1.732905677459740945e-01,4.165508807164657323e-01,1.165151699001167290e+05,4.887325380941229258e-01,1.673863182748509468e-02,8.927981200743669632e+00,3.145727476848166060e-02,1.077382207247770370e-03
2.903175000000000616e-01,1.904224534089187792e-01,6.201323557460531077e+01,6.174958806189839322e+01,2.636475127069186075e-01,4.265687759175961768e-01,1.168190823186364141e+05,4.991843277963166070e-01,1.670198347838565064e-02,8.975113720710016452e+00,3.238387350235447104e-02,1.083517430505449852e-03
2.972225000000000006e-01,1.898376917431304489e-01,6.155430431786356138e+01,6.120375950467946069e+01,3.505448131840986359e-01,4.363048462096085212e-01,1.170870255451041885e+05,5.094093746569835490e-01,1.666951239069478299e-02,9.023409250270033155e+00,3.330124447087741413e-02,1.089723776101765877e-03
3.041275000000000506e-01,1.892157923633828731e-01,6.109881744877573340e+01,6.066123335567402108e+01,4.375840931017139779e-01,4.458513512840020510e-01,1.173395090099898807e+05,5.194353357289116513e-01,1.663926985543682027e-02,9.072588473584323410e+00,3.421535661628476860e-02,1.096033544078121912e-03
3.110325000000000450e-01,1.885607077094318684e-01,6.064579523799025651e+01,6.012298448982100041e+01,5.228107481692546576e-01,4.552314718414669503e-01,1.175782753069847677e+05,5.292865559216697324e-01,1.661099702895513577e-02,9.122633175475421297e+00,3.512790604412548146e-02,1.102445426591825740e-03
3.179375000000000395e-01,1.878764867696209873e-01,6.020184800329035113e+01,5.959454651112091028e+01,6.073014921694409596e-01,4.644666532939011883e-01,1.178048254802135925e+05,5.389855577042858004e-01,1.658447332778584596e-02,9.173498112560016793e+00,3.604037378573006489e-02,1.108954793369076050e-03
3.248425000000000340e-01,1.871641615647835211e-01,5.975985263633717892e+01,5.906912449592329040e+01,6.907281404138869707e-01,4.735448461367495754e-01,1.180197158798508608e+05,5.485196864075729817e-01,1.655959531965337656e-02,9.225208655795873014e+00,3.695192635784219637e-02,1.115564239407855832e-03
3.317475000000000285e-01,1.864263533986247612e-01,5.932113242547222143e+01,5.854799711888833258e+01,7.731353065838901806e-01,4.824745103208827879e-01,1.182239250285670423e+05,5.578978268681745734e-01,1.653621474899080040e-02,9.277744222511273620e+00,3.786313247313854990e-02,1.122271605107453283e-03
3.386525000000000230e-01,1.856661802792770599e-01,5.889079672000599430e+01,5.803595806679081193e+01,8.548386532151820427e-01,4.912722596955803045e-01,1.184185128089634527e+05,5.671374273359822693e-01,1.651417943526053977e-02,9.331063092853979057e+00,3.877511900824179292e-02,1.129072499999789680e-03
3.455575000000000174e-01,1.848848778821289285e-01,5.846549632027837617e+01,5.752992150574469576e+01,9.355748145336784116e-01,4.999323653406933521e-01,1.186039616444907442e+05,5.762324711661667154e-01,1.649340696690778513e-02,9.385169726888857866e+00,3.968744642042709020e-02,1.135967232052585360e-03
3.524625000000000674e-01,1.840839701259292804e-01,5.804442260263959241e+01,5.702888958420239618e+01,1.015533018437196455e+00,5.084531090051019886e-01,1.187807999720077642e+05,5.851811538115446742e-01,1.647381234429464228e-02,9.440056635032883392e+00,4.059992942800663696e-02,1.142954817037705349e-03
3.593675000000000619e-01,1.832652235545229047e-01,5.762813347810180886e+01,5.653327992976262806e+01,1.094853548339182359e+00,5.168385646165474245e-01,1.189496284864629124e+05,5.939877538055295947e-01,1.645530532764007819e-02,9.495708083640968411e+00,4.151280107659170021e-02,1.150033502112485879e-03
3.662725000000000564e-01,1.824305056907898903e-01,5.721841576359784654e+01,5.604463085468425732e+01,1.173784908913587000e+00,5.250957532424529450e-01,1.191110530273892800e+05,6.026596448359916591e-01,1.643779802593430331e-02,9.552101493071074145e+00,4.242649999465251953e-02,1.157200824437467452e-03
3.731775000000000508e-01,1.815811562659507272e-01,5.681496413252378375e+01,5.556249086875702403e+01,1.252473263766763045e+00,5.332255193034700635e-01,1.192655112998792029e+05,6.111977137330865117e-01,1.642122334268120848e-02,9.609226343738290765e+00,4.334101928181546132e-02,1.164455529748518060e-03
3.800825000000000453e-01,1.807184835616736374e-01,5.641778917232687718e+01,5.508692326319511068e+01,1.330865909131769387e+00,5.412284054478274653e-01,1.194134012598751433e+05,6.196025303985714938e-01,1.640552039930400635e-02,9.667069056806079530e+00,4.425630733138924411e-02,1.171795977424316829e-03
3.869875000000000398e-01,1.798435937651478300e-01,5.602602809185002997e+01,5.461738035108977840e+01,1.408647740760253564e+00,5.491029185118201372e-01,1.195550543332537636e+05,6.278725266772875457e-01,1.639063707136758155e-02,9.725619958304356771e+00,4.517215592344979436e-02,1.179220911911379446e-03
3.938925000000000343e-01,1.789576082587496508e-01,5.563942216741191515e+01,5.415377528950345720e+01,1.485646877908455288e+00,5.568485756725631841e-01,1.196907955437275523e+05,6.360071954974412245e-01,1.637652337222572640e-02,9.784866683471223681e+00,4.608841763410062575e-02,1.186728788474510033e-03
4.007975000000000287e-01,1.780615037336719664e-01,5.525714792428243527e+01,5.369544803351261919e+01,1.561699890769816079e+00,5.644643064784398145e-01,1.198209164246873115e+05,6.440054126459147099e-01,1.636313416652274838e-02,9.844800647730806986e+00,4.700490537450345563e-02,1.194318491777330649e-03
4.077025000000000232e-01,1.771564393733746912e-01,5.487973791573758575e+01,5.324304301512471937e+01,1.636694900612867043e+00,5.719528203135285649e-01,1.199457501886780810e+05,6.518700235807137755e-01,1.635042135417554346e-02,9.905405253499889540e+00,4.792170106675422425e-02,1.201988089813211093e-03
4.146075000000000732e-01,1.762433385245813777e-01,5.450668133814814098e+01,5.279616873457695192e+01,1.710512603571185508e+00,5.793146433356228808e-01,1.200655702759309643e+05,6.596015808849591266e-01,1.633834423957938875e-02,9.966670558115168888e+00,4.883873214124501150e-02,1.209736363696557564e-03
4.215125000000000677e-01,1.753232195403316984e-01,5.413843010985313242e+01,5.235535924538073971e+01,1.783070864472391825e+00,5.865522985532778399e-01,1.201806623303174856e+05,6.672027342807587136e-01,1.632686205597319931e-02,1.002858089477460979e+01,4.975606135612103964e-02,1.217561482396572808e-03
4.284175000000000622e-01,1.743968856839852033e-01,5.377453032611280292e+01,5.192026281652776731e+01,1.854267509585034945e+00,5.936656831202689055e-01,1.202912513111359731e+05,6.746733757566221179e-01,1.631594116980646450e-02,1.009112633966907246e+01,5.067355349591986385e-02,1.225462197581544737e-03
4.353225000000000566e-01,1.734650841436606861e-01,5.341444397176195480e+01,5.149043352445247024e+01,1.924010447309485672e+00,6.006547023109626293e-01,1.203975472583556111e+05,6.820134058294919921e-01,1.630555030862615440e-02,1.015429776594677236e+01,5.159107146035765701e-02,1.233437354724226109e-03
4.422275000000000511e-01,1.725287168974244112e-01,5.305890411788825389e+01,5.106665620790683846e+01,1.992247909981413212e+00,6.075222907119829374e-01,1.204997909944694547e+05,6.892259064703116778e-01,1.629565607579275613e-02,1.021807832314207509e+01,5.250869395546008817e-02,1.241484990123616289e-03
4.491325000000000456e-01,1.715883619226675760e-01,5.270682734771783373e+01,5.064799419341237297e+01,2.058833154305458102e+00,6.142671418577790865e-01,1.205981457604174211e+05,6.963095055986552318e-01,1.628623341671707123e-02,1.028246235761650595e+01,5.342618759487600261e-02,1.249604313511967118e-03
4.560375000000000401e-01,1.706448342416857500e-01,5.235885180255989724e+01,5.023525124241178474e+01,2.123600560148112049e+00,6.208921776986058294e-01,1.206928244978872972e+05,7.032672719144580364e-01,1.627725322329157814e-02,1.034743319509610338e+01,5.434362331214189629e-02,1.257793378205859314e-03
4.629425000000000345e-01,1.696987065899956681e-01,5.201483949090948045e+01,4.982801824598906393e+01,2.186821244920413854e+00,6.273968374912773927e-01,1.207839778135036322e+05,7.100986165122193938e-01,1.626869302844858103e-02,1.041298210764166932e+01,5.526080651130804711e-02,1.266051048025796256e-03
4.698475000000000290e-01,1.687505551145925264e-01,5.167471961856201546e+01,4.942616505619042044e+01,2.248554562371591903e+00,6.337809036968061749e-01,1.208717517689612141e+05,7.168033109274485337e-01,1.626053135922875259e-02,1.047909873350683974e+01,5.617755755060047096e-02,1.274376000097569980e-03
4.767525000000000790e-01,1.678009166904823879e-01,5.133828336961969541e+01,4.902950606773093511e+01,2.308777301888762068e+00,6.400441072844738066e-01,1.209562828341978748e+05,7.233810726178442341e-01,1.625274817283971565e-02,1.054577324585429743e+01,5.709368887258006037e-02,1.282766971143467364e-03
4.836575000000000735e-01,1.668502849642531927e-01,5.100525057344314916e+01,4.863770426163557659e+01,2.367546311807572579e+00,6.461863481514683594e-01,1.210377014807463856e+05,7.298317964531118029e-01,1.624532448199421733e-02,1.061299699333867075e+01,5.800902838084169566e-02,1.291222845471803535e-03
4.905625000000000679e-01,1.658992464699448610e-01,5.067615688348940495e+01,4.825122106382821130e+01,2.424935819661191871e+00,6.522098555059038238e-01,1.211161604664882616e+05,7.361578235993212482e-01,1.623823978158066977e-02,1.068075633451255513e+01,5.892358147599741774e-02,1.299742003852600311e-03
4.974675000000000624e-01,1.649482337555173705e-01,5.035068502054290462e+01,4.786969017353595035e+01,2.480994847006955606e+00,6.581147109694960307e-01,1.211917760274224856e+05,7.423592397774925189e-01,1.623147737297979398e-02,1.074904315683152767e+01,5.983718812860196190e-02,1.308323400761132304e-03
5.043725000000000014e-01,1.639977377237924472e-01,5.002919727735202571e+01,4.749335234365945979e+01,2.535844933692568581e+00,6.639024249938766387e-01,1.212646754833535670e+05,7.484376312989653446e-01,1.622502000369611258e-02,1.081784558095205817e+01,6.074979327422015685e-02,1.316965595895990557e-03
5.112774999999999403e-01,1.630481695083385030e-01,4.971168330441324201e+01,4.712212985503204266e+01,2.589553449381197581e+00,6.695733059403580212e-01,1.213349639445981447e+05,7.543933220119430905e-01,1.621885281588783187e-02,1.088715394881319654e+01,6.166124181569554441e-02,1.325667362466129802e-03
5.181824999999999903e-01,1.620998676429831198e-01,4.939749590866757956e+01,4.675559690615820330e+01,2.641899002509374039e+00,6.751267481677311055e-01,1.214027294757105410e+05,7.602256758579792884e-01,1.621296280190070299e-02,1.095696102689895746e+01,6.257130363933829931e-02,1.334427724012497533e-03
5.250875000000000403e-01,1.611532576510217307e-01,4.908727286851505056e+01,4.639410965294049305e+01,2.693163215574557068e+00,6.805642599609559307e-01,1.214680804393668077e+05,7.659362768729255366e-01,1.620733553074947542e-02,1.102725469364205324e+01,6.347991189891019626e-02,1.343245205473856535e-03
5.319924999999999793e-01,1.602086481811106078e-01,4.878078266358657089e+01,4.603736794586927061e+01,2.743414717717302942e+00,6.858854217194535474e-01,1.215310964568882046e+05,7.715246843825205314e-01,1.620195938967707722e-02,1.109802723729560370e+01,6.438684281177742275e-02,1.352118776732133716e-03
5.388975000000000293e-01,1.592663531482149120e-01,4.847795633520670577e+01,4.568525450424350254e+01,2.792701830963204568e+00,6.910903030444893735e-01,1.215918584471390495e+05,7.769909714836278347e-01,1.619682293917390145e-02,1.116926993001586510e+01,6.529190764105080591e-02,1.361047304582841799e-03
5.458025000000000793e-01,1.583266912223561529e-01,4.817890791969382036e+01,4.533783717986334949e+01,2.841070739830468206e+00,6.961794794244882123e-01,1.216504486922743381e+05,7.823357425675405707e-01,1.619191490975900941e-02,1.124097301994692799e+01,6.619495555955186294e-02,1.370029553242622542e-03
5.527075000000000182e-01,1.573899222889811045e-01,4.788350530066380628e+01,4.499489558367576336e+01,2.888609716988042919e+00,7.011526345502536728e-01,1.217069349595248059e+05,7.875586654390031027e-01,1.618722551593161293e-02,1.131312877319150978e+01,6.709575935871667229e-02,1.379064488226806797e-03
5.596124999999999572e-01,1.564562786741852118e-01,4.759162194011492630e+01,4.465608235416244298e+01,2.935539585952484654e+00,7.060094838114350235e-01,1.217613817182107887e+05,7.926594411936234152e-01,1.618274548036096119e-02,1.138573043940961504e+01,6.799409600481119698e-02,1.388151194106964888e-03
5.665174999999998962e-01,1.555260296312927781e-01,4.730321151774779764e+01,4.432137334532390582e+01,2.981838172423891820e+00,7.107514922946970293e-01,1.218138692239389493e+05,7.976396084994010760e-01,1.617846446997269969e-02,1.145876938394915534e+01,6.888989627421308881e-02,1.397288609211910521e-03
5.734225000000000572e-01,1.545994757965902522e-01,4.701831938936591371e+01,4.399109552143004720e+01,3.027223867935862955e+00,7.153815393875195827e-01,1.218644889075742394e+05,8.025021913558586517e-01,1.617437151986177157e-02,1.153223491561886149e+01,6.978321611825383242e-02,1.406475490665590753e-03
5.803274999999999961e-01,1.536768804406529743e-01,4.673707490220773053e+01,4.366548681101296836e+01,3.071588091194759951e+00,7.199017651846747468e-01,1.219133196253830974e+05,8.072494373401681855e-01,1.617045696209023012e-02,1.160611707502836332e+01,7.067404638364692404e-02,1.415710649671164233e-03
5.872324999999999351e-01,1.527584392664606272e-01,4.645942500818479459e+01,4.334446513511473853e+01,3.114959873070056062e+00,7.243125405394621463e-01,1.219604175069817429e+05,8.118817359310663839e-01,1.616671318000834773e-02,1.168040807889359201e+01,7.156221791854373848e-02,1.424993075238460910e-03
5.941375000000000961e-01,1.518443450642182058e-01,4.618555012877452981e+01,4.302815649622447580e+01,3.157393632550054452e+00,7.286137384332908029e-01,1.220058306092233834e+05,8.163989537306834965e-01,1.616313337783864892e-02,1.175509895385334858e+01,7.244750221472887053e-02,1.434321584853733489e-03
6.010425000000000351e-01,1.509346822936566135e-01,4.591476862284136473e+01,4.271594007114769198e+01,3.198828551693675415e+00,7.328025080381274092e-01,1.220495762366871058e+05,8.207980967332899613e-01,1.615971331793204444e-02,1.183018556907099850e+01,7.332942435036007844e-02,1.443695447134853930e-03
6.079474999999999740e-01,1.500295528338241036e-01,4.564654295658704797e+01,4.240733672186902936e+01,3.239206234718018163e+00,7.368770682516326831e-01,1.220916815322775365e+05,8.250772943838945439e-01,1.615644808785466485e-02,1.190566303157388361e+01,7.420760230587448991e-02,1.453113887074418496e-03
6.148524999999999130e-01,1.491291379342124246e-01,4.538103065636459377e+01,4.210252837030586193e+01,3.278502286058730508e+00,7.408386082054848609e-01,1.221322022634218301e+05,8.292377955361691644e-01,1.615333069331376450e-02,1.198152248356787730e+01,7.508192275523516146e-02,1.462575794161631668e-03
6.217575000000000740e-01,1.482336092010438366e-01,4.511832790052671527e+01,4.180170853239370388e+01,3.316619368133013612e+00,7.446885724107346061e-01,1.221711940396693681e+05,8.332811172491262353e-01,1.615035433223086306e-02,1.205775517734460323e+01,7.595229876145377645e-02,1.472080084323096425e-03
6.286625000000000130e-01,1.473430696745286206e-01,4.485798930481480795e+01,4.150456431533530122e+01,3.353424989479507179e+00,7.484269469689770471e-01,1.222086952470900287e+05,8.372072449263385785e-01,1.614751367805817087e-02,1.213435565998667442e+01,7.681851500163956736e-02,1.481626000293667211e-03
6.355674999999999519e-01,1.464576793634288776e-01,4.460034446201913738e+01,4.121140703295148455e+01,3.388937429067652829e+00,7.520553912699372567e-01,1.222447588563921017e+05,8.410179212973869500e-01,1.614480244482658852e-02,1.221131476234217850e+01,7.768050252929054045e-02,1.491212416990553855e-03
6.424725000000001129e-01,1.455775142891367058e-01,4.434536838673301418e+01,4.092189319515322410e+01,3.423475191579787857e+00,7.555735046547550349e-01,1.222794151809298201e+05,8.447127255810430446e-01,1.614221619413418532e-02,1.228862749053339343e+01,7.853800611810238252e-02,1.500838611544049557e-03
6.493775000000000519e-01,1.447026709138947709e-01,4.409278360083391135e+01,4.063590610189235264e+01,3.456877498941555160e+00,7.589819170190983399e-01,1.223127029367701616e+05,8.482923193083478086e-01,1.613974997780963025e-02,1.236628759278223377e+01,7.939086663446888459e-02,1.510503760126815720e-03
6.562824999999999909e-01,1.438333107057941929e-01,4.384311115988747787e+01,4.035408314782858241e+01,3.489028012058894124e+00,7.622831153000914073e-01,1.223446768756878882e+05,8.517593143183573856e-01,1.613739779890483589e-02,1.244428438661538294e+01,8.023909083611292792e-02,1.520206596015978616e-03
6.631874999999999298e-01,1.429694560136555159e-01,4.359566472818871574e+01,4.007592202392423530e+01,3.519742704264477773e+00,7.654752738375246723e-01,1.223753481359843718e+05,8.551117932603705674e-01,1.613515699209000856e-02,1.252261422228849064e+01,8.108227771280639151e-02,1.529946482417438806e-03
6.700925000000000908e-01,1.421111589532077502e-01,4.335051114913803616e+01,3.980131728627630139e+01,3.549193862861736548e+00,7.685572244758496208e-01,1.224047331614970462e+05,8.583485293103343405e-01,1.613302457487687802e-02,1.260127114115186231e+01,8.192007425530856146e-02,1.539722532289448291e-03
6.769975000000000298e-01,1.412583859081335824e-01,4.310694802580946572e+01,3.952922330461684908e+01,3.577724721192614865e+00,7.715262525744690514e-01,1.224328326954668737e+05,8.614666714897234456e-01,1.613099877088270545e-02,1.268025491597766141e+01,8.275199342169108074e-02,1.549534472256500379e-03
6.839024999999999688e-01,1.404113015518683449e-01,4.286583763874567410e+01,3.926048689217347487e+01,3.605350746572198339e+00,7.743868200686619963e-01,1.224597139971328143e+05,8.644709058264679058e-01,1.612907310376767225e-02,1.275955422374769554e+01,8.357824091004746603e-02,1.559381060064344215e-03
6.908074999999999077e-01,1.395699897436692427e-01,4.262720751870459424e+01,3.899526711778523946e+01,3.631940400919357437e+00,7.771411578709921386e-01,1.224854210681917175e+05,8.673635752766916118e-01,1.612724291604789723e-02,1.283916201125125056e+01,8.439881728694094420e-02,1.569261457376092909e-03
6.977125000000000687e-01,1.387344819915295735e-01,4.239082425181822344e+01,3.873332722594557254e+01,3.657497025872651797e+00,7.797896357332101402e-01,1.225099789248969173e+05,8.701450681622592276e-01,1.612550501090231903e-02,1.291907365741036173e+01,8.521353944194436092e-02,1.579175022125805681e-03
