RHO   : 1.225
NU    : 1.463e-05
B     : 2
U_inf : 7.9
RPM   : 140
power : 196.6358578844588
R_out : 1.41
R_in  : 0.059
N     : 200
M     : 200
dt    : 0.05
thrust: 21.99003456800724
eta   : 0.8834669065767955
optsucess:Optimization terminated successfully
îºåar[m],óÉå∑í∑chord[m],éÊïtäptheta[deg],ó¨ì¸äpphi[deg],å}äpalpha[deg],èzä¬gamma,Re,ógóÕåWêîCL,çRóÕåWêîCD,ó¨ì¸ë¨ìxV,ã«èäógóÕdL,ã«èäçRóÕdD
6.838375000000000981e-01,1.404414918930079192e-01,4.294976755275097702e+01,3.932567685018339887e+01,3.624090702567576372e+00,7.763278881007982246e-01,1.224778491498022631e+05,8.665094554203148780e-01,1.612778078729773176e-02,1.275870050160594360e+01,8.196209913491542265e-02,1.525507609231439334e-03
6.905924999999999425e-01,1.396151083987222929e-01,4.269854908144765915e+01,3.905022959118571890e+01,3.648319490261942466e+00,7.788384572568696207e-01,1.225011779853377957e+05,8.691461133619091672e-01,1.612612660885883939e-02,1.283666398630174044e+01,8.272961497562100752e-02,1.534964288384835533e-03
6.973475000000000090e-01,1.387954863162157992e-01,4.246043738011879753e+01,3.878841822640645631e+01,3.672019153712342554e+00,7.812949155459895101e-01,1.225238674161805102e+05,8.717259428163343093e-01,1.612452666905219573e-02,1.291485932197275055e+01,8.349608642564536332e-02,1.544447407383708155e-03
7.041025000000000755e-01,1.379831689159248809e-01,4.224212260488906878e+01,3.854677068524856054e+01,3.695351919640510019e+00,7.837136733505730701e-01,1.225460777817142662e+05,8.742661783477181370e-01,1.612296907727278281e-02,1.299324498800928751e+01,8.426291772693525473e-02,1.553952846991891925e-03
7.108574999999999200e-01,1.371754294853361478e-01,4.201569536560244700e+01,3.829843563280097385e+01,3.717259732801475813e+00,7.859847130669735948e-01,1.225668145537279343e+05,8.766512769176750819e-01,1.612152253535268157e-02,1.307196561110621502e+01,8.501908723840914672e-02,1.563491854672610865e-03
7.176124999999999865e-01,1.363711722059509912e-01,4.176441326993774794e+01,3.802687090534696068e+01,3.737542364590788146e+00,7.880870996559045105e-01,1.225859110349345719e+05,8.788592520625146953e-01,1.612019704647670720e-02,1.315110700766441454e+01,8.576260659346220117e-02,1.573073406534193598e-03
7.243675000000000530e-01,1.355758350276228819e-01,4.154717199927488736e+01,3.778890605869882080e+01,3.758265940576067443e+00,7.902346692289561325e-01,1.226053191092967172e+05,8.811146794249593572e-01,1.611885648856375280e-02,1.323035051344917434e+01,8.651449386601067770e-02,1.582671068103252976e-03
7.311224999999998975e-01,1.347882353272031042e-01,4.135616091768702063e+01,3.757736551443900197e+01,3.778795403248017770e+00,7.923612361893173084e-01,1.226244397192440229e+05,8.833480493565579739e-01,1.611754229518562800e-02,1.330973395962603156e+01,8.726780200888512029e-02,1.592285725780041893e-03
7.378774999999999640e-01,1.340033168045975664e-01,4.113591296486350757e+01,3.733888754542869037e+01,3.797025419434813642e+00,7.942485788667069668e-01,1.226413285898297036e+05,8.853301803991604491e-01,1.611638690095782214e-02,1.338953900585578083e+01,8.800017042880681206e-02,1.601938830709970446e-03
7.446325000000000305e-01,1.332223093184224938e-01,4.089588043438768494e+01,3.708229524079570893e+01,3.813585193591974676e+00,7.959619324180693400e-01,1.226565951652816002e+05,8.871295840272317434e-01,1.611534688169934809e-02,1.346971086485981139e+01,8.871805524021998679e-02,1.611627275888504558e-03
7.513875000000000970e-01,1.324500915811381296e-01,4.069262590161997650e+01,3.686212511267115843e+01,3.830500788948817625e+00,7.977106398439937074e-01,1.226721130261889484e+05,8.889661171141370888e-01,1.611429404087886749e-02,1.354995675841965230e+01,8.944266607264943214e-02,1.621327734710230470e-03
7.581424999999999415e-01,1.316846128650161207e-01,4.050739116387157424e+01,3.666064449178340112e+01,3.846746672088172225e+00,7.993883264649829234e-01,1.226869405103579484e+05,8.907280625049025513e-01,1.611329210897739783e-02,1.363036956722056026e+01,9.016269308202365385e-02,1.631045289936317163e-03
7.648975000000000080e-01,1.309218577036370401e-01,4.029368384866036479e+01,3.643323701699226547e+01,3.860446831668098433e+00,8.008015153741379066e-01,1.226993849081803928e+05,8.922122262656519975e-01,1.611245429296407489e-02,1.371117117257961837e+01,9.085752055906894109e-02,1.640795322103287849e-03
7.716525000000000745e-01,1.301625562960481985e-01,4.005495371841124097e+01,3.618285896912998822e+01,3.872094749281254966e+00,8.020017038251429087e-01,1.227099211798706383e+05,8.934726920062987521e-01,1.611174715150072434e-02,1.379233934817867535e+01,9.153236147650155308e-02,1.650577882775137572e-03
7.784074999999999189e-01,1.294104754634515242e-01,3.983216579686402525e+01,3.594848253866310017e+01,3.883683258200925525e+00,8.031944535809045771e-01,1.227203627373600466e+05,8.947253454567158926e-01,1.611104837431058187e-02,1.387367522155993704e+01,9.220907522444800331e-02,1.660380896813873743e-03
7.851624999999999854e-01,1.286680914277841259e-01,3.966371000453245443e+01,3.576763525237364405e+01,3.896074752158809051e+00,8.044682673447235421e-01,1.227314817073543672e+05,8.960631342080686013e-01,1.611030646834632832e-02,1.395498726571510595e+01,9.289659683596535045e-02,1.670186606010174704e-03
7.919175000000000519e-01,1.279277252861352743e-01,3.945377429125027646e+01,3.554811583814059617e+01,3.905658453109677186e+00,8.054522393632015387e-01,1.227400479808379023e+05,8.970965244377513415e-01,1.610973644628702073e-02,1.403672970767873096e+01,9.355503650017053807e-02,1.680027667240270584e-03
7.986724999999998964e-01,1.271903933398473019e-01,3.920835318857503893e+01,3.529520651419117172e+01,3.913146674383865431e+00,8.062202873007925374e-01,1.227467207581403200e+05,8.979031461909414702e-01,1.610929336415890117e-02,1.411886918136445423e+01,9.419222993838421987e-02,1.689904162980925733e-03
8.054274999999999629e-01,1.264626716073391499e-01,3.901104560300476010e+01,3.508918584914488292e+01,3.921859753859880726e+00,8.071130634325039965e-01,1.227544621186053846e+05,8.988407603857346828e-01,1.610878036283239223e-02,1.420101092258573949e+01,9.484513960198512339e-02,1.699788872141142545e-03
8.121825000000000294e-01,1.257429030655888569e-01,3.884740272465146660e+01,3.491659003158630270e+01,3.930812693065162122e+00,8.080293589047969904e-01,1.227623906414178055e+05,8.998030751373620184e-01,1.610825611557143572e-02,1.428322180653903395e+01,9.550250502148609211e-02,1.709683877586103649e-03
8.189375000000000959e-01,1.250257780296298027e-01,3.865032099027685319e+01,3.471317864652797169e+01,3.937142343748881057e+00,8.086764548010680898e-01,1.227679796243629971e+05,9.004826702521788739e-01,1.610788726788551367e-02,1.436580175872830623e+01,9.613158648235368975e-02,1.719607505058471991e-03
8.256924999999999404e-01,1.243118996592981057e-01,3.842194033780132401e+01,3.448060837941157075e+01,3.941331958389751033e+00,8.091043725801356779e-01,1.227716709290281869e+05,9.009320794261106435e-01,1.610764397885939420e-02,1.444873379470825725e+01,9.673770498082201463e-02,1.729560470480294475e-03
8.324475000000000069e-01,1.236064847769201974e-01,3.823305835607305880e+01,3.428683028574292990e+01,3.946228070330126680e+00,8.096040575386180826e-01,1.227759766536288225e+05,9.014568601559670435e-01,1.610736051684543216e-02,1.453170148543839701e+01,9.735327950237290806e-02,1.739522366240167824e-03
8.392025000000000734e-01,1.229083743941508516e-01,3.807572332262527226e+01,3.412470992523695656e+01,3.951013397388314807e+00,8.100920390393315795e-01,1.227801766953208571e+05,9.019693496431001600e-01,1.610708434754353977e-02,1.461474040240847927e+01,9.796860224480395674e-02,1.749492419440188806e-03
8.459574999999999179e-01,1.222120618044108820e-01,3.787100592850384118e+01,3.391834838222008131e+01,3.952657546283757206e+00,8.102596120097492749e-01,1.227816178899994120e+05,9.021453386622353410e-01,1.610698965968775098e-02,1.469818153142277950e+01,9.854832353918512033e-02,1.759491248471119727e-03
8.527124999999999844e-01,1.215211101453491788e-01,3.766971474737108849e+01,3.371657242943455657e+01,3.953142317936528372e+00,8.103090118320142032e-01,1.227820426409540523e+05,9.021972195010377060e-01,1.610696176059859402e-02,1.478180442631436442e+01,9.911504054146960674e-02,1.769504641994514710e-03
8.594675000000000509e-01,1.208366087587000454e-01,3.748807725251308653e+01,3.353491757874809309e+01,3.953159673764993443e+00,8.103107803765269290e-01,1.227820578463979618e+05,9.021990768674932326e-01,1.610696076191616213e-02,1.486554054061428154e+01,9.967672596895353621e-02,1.779528659719526677e-03
8.662224999999998953e-01,1.201569080802985801e-01,3.730452872465330927e+01,3.335283828825339469e+01,3.951690436399914130e+00,8.101610488024697521e-01,1.227807702750386088e+05,9.020418252965136663e-01,1.610704534406447175e-02,1.494947479776521426e+01,1.002210011141867751e-01,1.789566918189310421e-03
8.729774999999999618e-01,1.194803434516944207e-01,3.708857719981634915e+01,3.314062966236966901e+01,3.947947537446679700e+00,8.097794439202886663e-01,1.227774867484316055e+05,9.016410550007737390e-01,1.610726118401630338e-02,1.503372503993317721e+01,1.007383406862071007e-01,1.799628306272900435e-03
8.797325000000000284e-01,1.188107430640570616e-01,3.689852999118516408e+01,3.295423254085622489e+01,3.944297450328936971e+00,8.094070730692982663e-01,1.227742798611109465e+05,9.012499824987045827e-01,1.610747218155827304e-02,1.511805808166383436e+01,1.012568579202286628e-01,1.809699921014340648e-03
8.864875000000000949e-01,1.181468371998702638e-01,3.671434965836206032e+01,3.277426978272651326e+01,3.940079875635550177e+00,8.089765205850707463e-01,1.227705684378845617e+05,9.007978062963221122e-01,1.610771661587313830e-02,1.520255183139361677e+01,1.017686121214225886e-01,1.819786807854796616e-03
8.932424999999999393e-01,1.174884205735660103e-01,3.653860950047251066e+01,3.260359703490289007e+01,3.935012465569621920e+00,8.084587921207382344e-01,1.227661006083190732e+05,9.002540758582374680e-01,1.610801120930941202e-02,1.528719207502743060e+01,1.022697166670211572e-01,1.829885347505700926e-03
8.999975000000000058e-01,1.168329312212481735e-01,3.632285604449118210e+01,3.239506941224349390e+01,3.927786632247686871e+00,8.077197773540427672e-01,1.227597137913289334e+05,8.994779454143295716e-01,1.610843298229638898e-02,1.537216086247189928e+01,1.027441442905507318e-01,1.840008608399349311e-03
9.067525000000000723e-01,1.161859565430676533e-01,3.616341720631137946e+01,3.224161553766005284e+01,3.921801668651323070e+00,8.071071151043217595e-01,1.227544105934400577e+05,8.988345133135503540e-01,1.610878377359515126e-02,1.545709206530762891e+01,1.032334429075370402e-01,1.850135019705438600e-03
9.135074999999999168e-01,1.155431721064238970e-01,3.599299855835840845e+01,3.207871892811204617e+01,3.914279630246360941e+00,8.063364301516381394e-01,1.227477287603255827e+05,8.980251221059645239e-01,1.610922650319014660e-02,1.554223619643658338e+01,1.037029780698418419e-01,1.860276201254556323e-03
9.202624999999999833e-01,1.149041871204406345e-01,3.580851882973602329e+01,3.190368730596082258e+01,3.904831523775197599e+00,8.053673807351059422e-01,1.227393099954286590e+05,8.970074039388638010e-01,1.610978550029175393e-02,1.562759504447756953e+01,1.041472067651115080e-01,1.870429557295863812e-03
9.270175000000000498e-01,1.142686948849149647e-01,3.559283391360664695e+01,3.169915782807472482e+01,3.893676085531923459e+00,8.042218245841811219e-01,1.227293331286036555e+05,8.958043143065490543e-01,1.611044965312897342e-02,1.571322876733499818e+01,1.045689458748877559e-01,1.880603510044773132e-03
9.337724999999998943e-01,1.136430791463306639e-01,3.546845477990182616e+01,3.158361242531953650e+01,3.884842354582287438e+00,8.033136771103219775e-01,1.227214048356724961e+05,8.948505567718088027e-01,1.611097874424564230e-02,1.579871089583953392e+01,1.050190910810686468e-01,1.890774198376625687e-03
9.405274999999999608e-01,1.130189662128729400e-01,3.529385177297648113e+01,3.142130267090626106e+01,3.872549102070220961e+00,8.020484936855660774e-01,1.227103313388928218e+05,8.935218318026563189e-01,1.611171966479449727e-02,1.588452104672960274e+01,1.054231998571195789e-01,1.900959754768092019e-03
9.472825000000000273e-01,1.123982156041319763e-01,3.510497656735364558e+01,3.124703780948900800e+01,3.857938757864634916e+00,8.005429238675950687e-01,1.226971108734083828e+05,8.919406474693833964e-01,1.611260718097724809e-02,1.597052695569639269e+01,1.057950410168377042e-01,1.911151759297072088e-03
9.540375000000000938e-01,1.117805123458226746e-01,3.487618955440824209e+01,3.103476378361352417e+01,3.841425770794719696e+00,7.988390588482633392e-01,1.226820925166778616e+05,8.901512089176664144e-01,1.611361926177645731e-02,1.605681505525924280e+01,1.061402578957550830e-01,1.921363120046217909e-03
9.607924999999999383e-01,1.111735399599921709e-01,3.476053516003889854e+01,3.093224240438589590e+01,3.828292755653006196e+00,7.974824769347917952e-01,1.226700919686366251e+05,8.887264951363595955e-01,1.611443091744740180e-02,1.614290096498677940e+01,1.065280981394642057e-01,1.931572522738916062e-03
9.675475000000000048e-01,1.105678732508475759e-01,3.459238015985266657e+01,3.078080200794707721e+01,3.811578151905592460e+00,7.957543387457894912e-01,1.226547487316473125e+05,8.869115643390197423e-01,1.611547244559297445e-02,1.622929808799813145e+01,1.068661575810789244e-01,1.941792944314307866e-03
9.743025000000000713e-01,1.099644708843063728e-01,3.438857280811175343e+01,3.059666150954682706e+01,3.791911298564928146e+00,7.937192308245238914e-01,1.226365993586982513e+05,8.847742468109880409e-01,1.611670992190505566e-02,1.631593763139555620e+01,1.071618941550114557e-01,1.952020155427474984e-03
9.810574999999999157e-01,1.093656161474543947e-01,3.417438396744441320e+01,3.040281039253028794e+01,3.771573574914124372e+00,7.916132786860992088e-01,1.226177256385552173e+05,8.825625270433941072e-01,1.611800302717774150e-02,1.640275425937714004e+01,1.074462570218791685e-01,1.962262211312327653e-03
9.878124999999999822e-01,1.087760249491315362e-01,3.404766137750235799e+01,3.029358336673651664e+01,3.754078010765844464e+00,7.898007375335994729e-01,1.226014055839381181e+05,8.806589542966929418e-01,1.611912626995444867e-02,1.648946598785723694e+01,1.077669441755637753e-01,1.972510439390609636e-03
9.945675000000000487e-01,1.081895599492451177e-01,3.390881714823622417e+01,3.017439533034441723e+01,3.734421817891806050e+00,7.877636648428834043e-01,1.225829794467439351e+05,8.785195733222266323e-01,1.612040011349983454e-02,1.657635903267556543e+01,1.080554141178541178e-01,1.982763461288105170e-03
1.001322499999999893e+00,1.076032395170274381e-01,3.369194179063087802e+01,2.998171670893030338e+01,3.710225081700576411e+00,7.852554863273681907e-01,1.225601683234232769e+05,8.758854260867772190e-01,1.612198534473795880e-02,1.666358067489171191e+01,1.082781307688958500e-01,1.993021444837706803e-03
1.008077499999999960e+00,1.070227989495925597e-01,3.349823364613037313e+01,2.981172544830235438e+01,3.686508197828016975e+00,7.827968860399556750e-01,1.225376745418134087e+05,8.733033470560778166e-01,1.612355738761594645e-02,1.675088108460982639e+01,1.085046091711224098e-01,2.003290493147613475e-03
1.014832500000000026e+00,1.064502079245377986e-01,3.337399348208619898e+01,2.970913222848875179e+01,3.664861253597448965e+00,7.805529505399321222e-01,1.225170283180069528e+05,8.709467139626396737e-01,1.612500799827533415e-02,1.683814582647960023e+01,1.087572150805736493e-01,2.013568608652708397e-03
1.021587500000000093e+00,1.058804371479916268e-01,3.323803915876703741e+01,2.959716666691174680e+01,3.640872491855291049e+00,7.780667078102441181e-01,1.224940217783010885e+05,8.683356041981027396e-01,1.612663305103804665e-02,1.692557744271211462e+01,1.089737181831925000e-01,2.023847872701817555e-03
1.028342499999999937e+00,1.053109108235273234e-01,3.302979298680612175e+01,2.941746589263610190e+01,3.612327094170019848e+00,7.751093362560502742e-01,1.224664748084995372e+05,8.652297040177576726e-01,1.612859065096674052e-02,1.701328487653789523e+01,1.091220670767653750e-01,2.034124744788422343e-03
1.035097500000000004e+00,1.047467162217874254e-01,3.284386454748684514e+01,2.925992342149996972e+01,3.583941125986872311e+00,7.721703025984647528e-01,1.224389020147648698e+05,8.621430627216413178e-01,1.613056289048035025e-02,1.710107200576300102e+01,1.092692274310902850e-01,2.044410285582129970e-03
1.041852500000000070e+00,1.041891774683765953e-01,3.271310439511114510e+01,2.915607515789966797e+01,3.557029237211474904e+00,7.693746036577017167e-01,1.224124900778550509e+05,8.592069548687091274e-01,1.613246399885430449e-02,1.718887482706723802e+01,1.094326050069880374e-01,2.054705854709756082e-03
1.048607499999999915e+00,1.036345792153918477e-01,3.257779006497328567e+01,2.904955883045836984e+01,3.528231234514916270e+00,7.663640673355888167e-01,1.223838459006289195e+05,8.560452198163359672e-01,1.613453882621496485e-02,1.727681705355232467e+01,1.095620905023499542e-01,2.065000495500353417e-03
1.055362499999999981e+00,1.030805989212379564e-01,3.238248256808727632e+01,2.888732491115145251e+01,3.495157656935825141e+00,7.629170386953950667e-01,1.223507877204614488e+05,8.524250704103371046e-01,1.613695008690578525e-02,1.736497501065212035e+01,1.096258362035962136e-01,2.075286976486007910e-03
1.062117500000000048e+00,1.025311389197933049e-01,3.220383427891279382e+01,2.874256620982285071e+01,3.461268069089939559e+00,7.594312375784636471e-01,1.223170709237217525e+05,8.487642012502309985e-01,1.613942763428589944e-02,1.745322217686389621e+01,1.096795137071110010e-01,2.085578741224160433e-03
1.068872499999999892e+00,1.019870283489828361e-01,3.206388575823473985e+01,2.863626345197750211e+01,3.427622306257239071e+00,7.559957535287625818e-01,1.222835550238577271e+05,8.451561762408581480e-01,1.614190848211247836e-02,1.754152894696908049e+01,1.097357768727450222e-01,2.095878746780353071e-03
1.075627499999999959e+00,1.014456073201831510e-01,3.191488559869400277e+01,2.852311041623858756e+01,3.391775182455415205e+00,7.523449392425644033e-01,1.222476233462870587e+05,8.413220064241406781e-01,1.614458792410312579e-02,1.762996719918449884e+01,1.097564243988384536e-01,2.106176030594532952e-03
1.082382500000000025e+00,1.009060849380550434e-01,3.174005516792672310e+01,2.838689817093963796e+01,3.353156996987083804e+00,7.483996298787728430e-01,1.222084231995737646e+05,8.371785510483220616e-01,1.614753416714860557e-02,1.771854722643672986e+01,1.097294283219852340e-01,2.116465705854746280e-03
1.089137499999999870e+00,1.003699603283355474e-01,3.156830009420609784e+01,2.825525074907507772e+01,3.313049345131021006e+00,7.443272430486429503e-01,1.221675513597894169e+05,8.329016359707428485e-01,1.615063136961736659e-02,1.780723306601867506e+01,1.096785751446951451e-01,2.126755621319335963e-03
1.095892499999999936e+00,9.983801110942294721e-02,3.142264253893505810e+01,2.815030274420866263e+01,3.272339794726395468e+00,7.402174271265739014e-01,1.221258760973478202e+05,8.285854119929211281e-01,1.615381572201261828e-02,1.789600521334469363e+01,1.096167307191473206e-01,2.137050016156587500e-03
1.102647500000000003e+00,9.930842481051727066e-02,3.126628691978030616e+01,2.803692673718353134e+01,3.229360182596776596e+00,7.358839915409256527e-01,1.220814603755244461e+05,8.240343374592220549e-01,1.615723827541404659e-02,1.798489673662380639e+01,1.095162957737344928e-01,2.147338776334078124e-03
1.109402499999999847e+00,9.878138517921095096e-02,3.111085025709157392e+01,2.792638295977932117e+01,3.184467297312253198e+00,7.313517264213963420e-01,1.220344788019622210e+05,8.192744475386757319e-01,1.616089044434470059e-02,1.807389541697220992e+01,1.093803976535717287e-01,2.157622062483260418e-03
1.116157499999999914e+00,9.825670536592337467e-02,3.095785993892976506e+01,2.782026255259431125e+01,3.137597386335454708e+00,7.266088092159119771e-01,1.219847254632556142e+05,8.142933259129585544e-01,1.616479330931776953e-02,1.816299993859109563e+01,1.092068002160985207e-01,2.167898590456933915e-03
1.122912499999999980e+00,9.773381127108715649e-02,3.079676109796881889e+01,2.770848699400809778e+01,3.088274103960720218e+00,7.216000820144925498e-01,1.219315186542035954e+05,8.090330444660343012e-01,1.616900656129011821e-02,1.825221072125243182e+01,1.089866967848036883e-01,2.178163954440072003e-03
1.129667499999999825e+00,9.721279986517465665e-02,3.062802857247107724e+01,2.759133029297424144e+01,3.036698279496834907e+00,7.163473434642325666e-01,1.218749713770374801e+05,8.035164966425378807e-01,1.617352833692952199e-02,1.834152327387916515e+01,1.087227673208527728e-01,2.188418987638388307e-03
1.136422499999999891e+00,9.669453107959652405e-02,3.048172561431242045e+01,2.749780000558042303e+01,2.983925608731996526e+00,7.109647129537175481e-01,1.218162145782367734e+05,7.978635332705086292e-01,1.617827401733358539e-02,1.843094122678525792e+01,1.084318836722021895e-01,2.198672646528596758e-03
1.143177499999999958e+00,9.617760227009532203e-02,3.034183778350828931e+01,2.741313136285507213e+01,2.928706420653216735e+00,7.053060257565283431e-01,1.217535398621002969e+05,7.919206487650624071e-01,1.618338824842250820e-02,1.852046886322072794e+01,1.080913680172328611e-01,2.208913958303612528e-03
1.149932500000000024e+00,9.566001194491068060e-02,3.015681365067087683e+01,2.728749258657802912e+01,2.869321064092846374e+00,6.991400917903313195e-01,1.216841671983414708e+05,7.854450419410062834e-01,1.618911057145812349e-02,1.861006840702624743e+01,1.076647704508206099e-01,2.219120091676517713e-03
1.156687499999999869e+00,9.514383698832000469e-02,2.997302943249005125e+01,2.716472668570765592e+01,2.808302746782393999e+00,6.927340366304332031e-01,1.216108708995667257e+05,7.787172542715088408e-01,1.619522539559091479e-02,1.869976130434044137e+01,1.071924091253139560e-01,2.229313935139257824e-03
1.163442499999999935e+00,9.463006664786891009e-02,2.982171922193575853e+01,2.707506351670337708e+01,2.746655705232382783e+00,6.862281750696866967e-01,1.215351249197233556e+05,7.718846476055769568e-01,1.620161736580775017e-02,1.878957651157477216e+01,1.066957152768259753e-01,2.239509697269710924e-03
1.170197500000000002e+00,9.411662082342406310e-02,2.967452328406078621e+01,2.699233859336462160e+01,2.682184690696164164e+00,6.794003580293385136e-01,1.214541748085045401e+05,7.647139158296162309e-01,1.620852849494262143e-02,1.887949824273957589e+01,1.061396524950402737e-01,2.249687819585172079e-03
1.176952499999999846e+00,9.360099759025319877e-02,2.945944200795863921e+01,2.684744393849047839e+01,2.611998069468159489e+00,6.719534033273372176e-01,1.213641354838140542e+05,7.568929513251166918e-01,1.621631048850366574e-02,1.896942711979269447e+01,1.054762826330142012e-01,2.259812494429509853e-03
1.183707499999999913e+00,9.308666781923582989e-02,2.924985961616306085e+01,2.670993158217851970e+01,2.539928033984540701e+00,6.643328384226993011e-01,1.212700501686980570e+05,7.488896573602166207e-01,1.622454633615734443e-02,1.905945153621052057e+01,1.047749739481060732e-01,2.269929091667317791e-03
1.190462499999999979e+00,9.257513607036078895e-02,2.908554288154629930e+01,2.661762834676160594e+01,2.467914534784694247e+00,6.567352469683215288e-01,1.211742250577511586e+05,7.409104906454775374e-01,1.623304115030543490e-02,1.914962254279072340e+01,1.040667485156543809e-01,2.280059241112077865e-03
1.197217499999999824e+00,9.206341705366254125e-02,2.890876463482721803e+01,2.651599344298242755e+01,2.392771191844791367e+00,6.488310177556629865e-01,1.210723170447801967e+05,7.326092858468207236e-01,1.624219028403039305e-02,1.923986807194734183e+01,1.032987664081691376e-01,2.290167832322419824e-03
1.203972499999999890e+00,9.155012961018710316e-02,2.866861773832450311e+01,2.635576848173907294e+01,2.312849256585430169e+00,6.404687688190665584e-01,1.209619592966421624e+05,7.238270581137401516e-01,1.625222823118103663e-02,1.933010332202694315e+01,1.024456623213431672e-01,2.300232171037938731e-03
1.210727499999999957e+00,9.104016487142954639e-02,2.846363078023360771e+01,2.623007091090933329e+01,2.233559869324272640e+00,6.322267400544546723e-01,1.208505359153038589e+05,7.151710883928862339e-01,1.626249669659024857e-02,1.942047603865606931e+01,1.016001089522313161e-01,2.310316318745228321e-03
1.217482500000000023e+00,9.053419368289741809e-02,2.832322533939465359e+01,2.616752979347000974e+01,2.155695545924642520e+00,6.241928247439043620e-01,1.207392991170593159e+05,7.067336842471237945e-01,1.627287815689526865e-02,1.951103637449489980e+01,1.007767973848789633e-01,2.320433540157713914e-03
1.224237499999999867e+00,9.002716905986876683e-02,2.815491202062923293e+01,2.608072514659016861e+01,2.074186874039065209e+00,6.158326016145192483e-01,1.206206887890646613e+05,6.979535840637498545e-01,1.628408709395209181e-02,1.960164576329718500e+01,9.988876757337972201e-02,2.330523731108002407e-03
1.230992499999999934e+00,8.951883921635624131e-02,2.793814409102295571e+01,2.594980520602247509e+01,1.988338885000481948e+00,6.071279280896496600e-01,1.204939783546941326e+05,6.888117340880856032e-01,1.629621586283375861e-02,1.969224488119908756e+01,9.893202096366503218e-02,2.340577968673380159e-03
1.237747500000000000e+00,8.901507549293857791e-02,2.784704812908931615e+01,2.594163508756918191e+01,1.905413041520135353e+00,5.987884668354628293e-01,1.203693888702732074e+05,6.800534385074615829e-01,1.630829261343687969e-02,1.978321255607758999e+01,9.802383424610257301e-02,2.350699638376927206e-03
1.244502499999999845e+00,8.850682843566186342e-02,2.773603632511071737e+01,2.591941199420855213e+01,1.816624330902165019e+00,5.899026436777253801e-01,1.202330563475351955e+05,6.707213409869475784e-01,1.632167415973306140e-02,1.987428140240178465e+01,9.701373370101211424e-02,2.360781525390360288e-03
1.251257499999999911e+00,8.799027113059945671e-02,2.756157372753976631e+01,2.584294598255482711e+01,1.718627744984937422e+00,5.801238651811509994e-01,1.200785705487238010e+05,6.604514410641619815e-01,1.633704137606071388e-02,1.996526962077859579e+01,9.584232784313864717e-02,2.370772441692982260e-03
1.258012499999999978e+00,8.746647496194762117e-02,2.732179266807423090e+01,2.570864022076638733e+01,1.613152447307843795e+00,5.696035700822825731e-01,1.199069142059296864e+05,6.494027832117108545e-01,1.635436221280939240e-02,2.005612042323569710e+01,9.453248474952316571e-02,2.380677349155379836e-03
1.264767499999999822e+00,8.694170919177771073e-02,2.720199688722153297e+01,2.569335730652443317e+01,1.508639580697099136e+00,5.591540418254918876e-01,1.197305309802816191e+05,6.384284463377182250e-01,1.637241992888132519e-02,2.014749519563365965e+01,9.322104595332153520e-02,2.390642395890298089e-03
1.271522499999999889e+00,8.640494360479762659e-02,2.696103533060383128e+01,2.556700139222603241e+01,1.394033938377798876e+00,5.476277315864388484e-01,1.195288028264524619e+05,6.263232480580429584e-01,1.639338344796891986e-02,2.023849923853087063e+01,9.171179197715105536e-02,2.400464260656770630e-03
1.278277499999999955e+00,8.586013693358271470e-02,2.654412322220118625e+01,2.527044145318880908e+01,1.273681769012377174e+00,5.353981721724502263e-01,1.193060623171086481e+05,6.134794811882416932e-01,1.641690117864670964e-02,2.032896468648185717e+01,9.006448866829616651e-02,2.410153649000483945e-03
1.285032500000000022e+00,8.533781304228006681e-02,2.670437166400528994e+01,2.552546267206087194e+01,1.178908991944418005e+00,5.256288168901726010e-01,1.191213152821680851e+05,6.032194777436112876e-01,1.643669135571182438e-02,2.042171905336603288e+01,8.882452752541432350e-02,2.420315320740863262e-03
1.291787499999999866e+00,8.478655016310335246e-02,2.652347967520964644e+01,2.546062136464744441e+01,1.062858310562201369e+00,5.134622447572850801e-01,1.188822575973511266e+05,5.904418615769416734e-01,1.646266672175043452e-02,2.051324679802949547e+01,8.715741926894132741e-02,2.430118254014537477e-03
1.298542499999999933e+00,8.421736341906815859e-02,2.633621188578910122e+01,2.539729059214742790e+01,9.389212936416720945e-01,5.002902581628019263e-01,1.186115002854634076e+05,5.766083358296298922e-01,1.649256733571494854e-02,2.060485128870032057e+01,8.530077416616711761e-02,2.439834241556647614e-03
1.305297499999999999e+00,8.362933536272289248e-02,2.611315011560308008e+01,2.530575840348866734e+01,8.073917121144110753e-01,4.861658599811173320e-01,1.183063498919150443e+05,5.617745653493707580e-01,1.652685141538601243e-02,2.069634885189123708e+01,8.326061918757501901e-02,2.449444967680809888e-03
1.312052499999999844e+00,8.302285988456571675e-02,2.579231544415521782e+01,2.512317231524132310e+01,6.691431289138944916e-01,4.711967279468561309e-01,1.179648534252076352e+05,5.460536357898468918e-01,1.656592033783930995e-02,2.078735673536615636e+01,8.105185842514039951e-02,2.458913450805140684e-03
1.318807499999999910e+00,8.241499643057655089e-02,2.577970539681003359e+01,2.523980674407869174e+01,5.398986527313416328e-01,4.571050413315929650e-01,1.176249056121651520e+05,5.312542197551437528e-01,1.660551332414116066e-02,2.088033056648325925e+01,7.897958057064906334e-02,2.468679642875054071e-03
